authors,title,genres,book_id,image_url,year,average_rating
Elizabeth Gilbert,"Eat, Pray, Love",spirituality | memoir | nonfiction | contemporary | chick-lit | romance | travel | biography,40,https://images.gr-assets.com/books/1503066414m/19501.jpg,2007,3.51
Mireille Guiliano,French Women Don't Get Fat: The Secret of Eating for Pleasure,nonfiction | memoir | cookbooks,8195,http://books.google.com/books/content?id=O-tQPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.48
John Grisham,Bleachers,fiction | mystery | contemporary | sports | thriller,3273,http://books.google.com/books/content?id=B9D3QT00fqEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.46
"Unknown, Seamus Heaney",Beowulf,classics | fiction | fantasy | poetry,531,https://images.gr-assets.com/books/1327878125m/52357.jpg,2001,3.42
John Grisham,Playing for Pizza,fiction | suspense | contemporary | sports | travel,2815,http://books.google.com/books/content?id=UsJlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.41
"Emma McLaughlin, Nicola Kraus","The Nanny Diaries (Nanny, #1)",fiction | contemporary | chick-lit | romance | humor,228,http://books.google.com/books/content?id=dT3qT8EvIJ0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.4
Sarah Waters,The Paying Guests,historical-fiction | romance | fiction | lgbt,1708,https://images.gr-assets.com/books/1396671788m/20821087.jpg,2014,3.39
Jessica Seinfeld,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,nonfiction | cookbooks,5094,http://books.google.com/books/content?id=3YLgAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.39
"Eugene Bradley Coco, Ron Dias, J.M. Barrie, Walt Disney Company",Lipstick Jungle,fiction | comics | children | history | classics | fantasy | historical-fiction,2546,http://books.google.com/books/content?id=mfGuoVdH57AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.39
"Ian Edginton, I.N.J. Culbard, Oscar Wilde",Swamplandia!,fiction | comics | horror | children | science | young-adult | mystery | classics | fantasy | manga | graphic-novels | science-fiction,2496,https://images.gr-assets.com/books/1320536498m/8584686.jpg,2011,3.21
