authors,title,genres,book_id,image_url,year,average_rating
Jen Hatmaker,7: An Experimental Mutiny Against Excess,spirituality | christian | memoir | religion | nonfiction | humor | biography,6949,https://images.gr-assets.com/books/1328764395m/12171769.jpg,2012,4.13
"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru","Avatar: The Last Airbender (The Rift, #1)",fiction | comics | young-adult | children | ebooks | fantasy | manga | graphic-novels | humor,6953,https://images.gr-assets.com/books/1382378982m/18687079.jpg,2014,4.33
"Gene Luen Yang, Michael Dante DiMartino, Bryan Konietzko, Gurihiru","The Last Patriot (Scot Harvath, #7)",fiction | comics | young-adult | children | ebooks | fantasy | manga | graphic-novels | humor,6955,http://books.google.com/books/content?id=FfS-YjJh4ScC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2008,4.16
Francine Rivers,Bridge to Haven,christian | fiction | religion | ebooks | contemporary | chick-lit | romance | historical-fiction,6957,https://images.gr-assets.com/books/1376078910m/18228202.jpg,2014,4.07
Francine Rivers,The Engagements,christian | fiction | religion | ebooks | contemporary | chick-lit | romance | historical-fiction,6958,https://images.gr-assets.com/books/1361254904m/16071736.jpg,2013,3.59
Loreth Anne White,A Dark Lure,fiction | horror | suspense | mystery | ebooks | contemporary | romance | crime | thriller,6965,https://images.gr-assets.com/books/1430780443m/25316313.jpg,2015,4.14
Deb Perelman,The Smitten Kitchen Cookbook,nonfiction | ebooks | cookbooks,6971,https://images.gr-assets.com/books/1336228481m/13331199.jpg,2012,4.14
Elizabeth Reyes,"Forever Mine (The Moreno Brothers, #1)",fiction | young-adult | ebooks | contemporary | chick-lit | romance | sports,6983,https://images.gr-assets.com/books/1327166807m/9279734.jpg,2012,3.88
"Simon Kuper, Stefan Szymanski","Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport",science | history | nonfiction | ebooks | contemporary | business | psychology | sports,6984,http://books.google.com/books/content?id=Rmj_AgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2009,3.91
Ann Patchett,This is the Story of a Happy Marriage,fiction | memoir | nonfiction | contemporary | biography,6990,https://images.gr-assets.com/books/1375215541m/17349222.jpg,2013,4.03
"Betty Friedan, Anna Quindlen",The Feminine Mystique,philosophy | history | nonfiction | classics | ebooks | psychology,6998,https://images.gr-assets.com/books/1479777578m/38723.jpg,2001,3.85
Neal Stephenson,Zodiac,fiction | science | horror | suspense | mystery | ebooks | contemporary | fantasy | crime | science-fiction | humor | thriller,7003,http://books.google.com/books/content?id=n5EgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,3.7
A.G. Riddle,Departure,fiction | science | young-adult | suspense | mystery | ebooks | contemporary | fantasy | paranormal | romance | science-fiction | thriller,7004,http://books.google.com/books/content?id=7fTiCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2015,3.79
"James Patterson, Maxine Paetro","Private #1 Suspect (Private, #2)",fiction | suspense | mystery | thriller | ebooks | romance | crime,7007,http://books.google.com/books/content?id=Zaw5AQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2012,3.95
Meg Jay,The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,philosophy | science | nonfiction | ebooks | business | psychology,7009,https://images.gr-assets.com/books/1334798998m/13523061.jpg,2012,4.11
H.A. Rey,Curious George Rides a Bike,fiction | children | classics | fantasy | humor,7011,http://books.google.com/books/content?id=omLOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4.24
"Stan Berenstain, Jan Berenstain","Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)",classics | fiction | children,7016,https://images.gr-assets.com/books/1428895593m/773480.jpg,1997,4.13
David Colbert,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",fiction | young-adult | children | history | nonfiction | fantasy | paranormal,7018,http://books.google.com/books/content?id=aban8lZ3kRcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.96
"Garth Ennis, Steve Dillon","Preacher, Volume 7: Salvation",fiction | comics | horror | religion | fantasy | paranormal | crime | graphic-novels | humor | thriller,7027,http://books.google.com/books/content?id=zop6swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.3
Denis Leary,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",philosophy | fiction | memoir | nonfiction | ebooks | contemporary | humor | biography,7031,http://books.google.com/books/content?id=cp0JhXHenwAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,3.67
Jeffrey Archer,"Cometh the Hour (The Clifton Chronicles, #6)",fiction | suspense | history | mystery | contemporary | romance | crime | historical-fiction | thriller,7033,https://images.gr-assets.com/books/1433791167m/25671861.jpg,2016,4.13
Lisa Scottoline,Don't Go,fiction | suspense | mystery | contemporary | romance | chick-lit | crime | thriller,7040,https://images.gr-assets.com/books/1368362941m/15793165.jpg,2013,3.72
Sue Grafton,"Q is for Quarry (Kinsey Millhone, #17)",fiction | suspense | mystery | ebooks | contemporary | crime | thriller,7042,http://books.google.com/books/content?id=EF98gavzQaEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.91
"Leigh Nichols, Dean Koontz",The Servants of Twilight,fiction | horror | suspense | religion | mystery | ebooks | contemporary | fantasy | paranormal | romance | science-fiction | thriller,7047,https://images.gr-assets.com/books/1327999566m/32453.jpg,1991,3.81
Daniel Silva,"Moscow Rules (Gabriel Allon, #8)",fiction | suspense | mystery | art | ebooks | contemporary | crime | historical-fiction | thriller,7048,http://books.google.com/books/content?id=SccLAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,4.17
Daniel Silva,Grace (Eventually): Thoughts on Faith,fiction | suspense | mystery | art | ebooks | contemporary | crime | historical-fiction | thriller,7059,http://books.google.com/books/content?id=mIZbCiH5OOcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.98
Kathy Reichs,"206 Bones (Temperance Brennan, #12)",fiction | suspense | mystery | ebooks | contemporary | romance | crime | thriller,7065,http://books.google.com/books/content?id=-LaPVN59pbcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2009,3.92
Lorrie Moore,A Gate at the Stairs,ebooks | contemporary | fiction,7066,https://images.gr-assets.com/books/1327909646m/6076387.jpg,2009,3.14
Rebecca Forster,"Hostile Witness (Witness Series, #1)",fiction | suspense | mystery | ebooks | contemporary | romance | crime | thriller,7067,https://images.gr-assets.com/books/1334706916m/8593026.jpg,2012,3.72
"Brian Azzarello, Cliff Chiang, Tony Akins, Dan           Green, Matthew Wilson, Jared K. Fletcher","Wonder Woman, Volume 1: Blood",fiction | comics | young-adult | fantasy | graphic-novels | science-fiction,7072,https://images.gr-assets.com/books/1336978265m/13227319.jpg,2012,3.87
Ed Emberley,"Go Away, Big Green Monster!",fiction | children | art | classics | fantasy | humor,7075,http://books.google.com/books/content?id=tNh1ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.21
Linda Lafferty,The Bloodletter's Daughter: A Novel of Old Bohemia,fiction | young-adult | horror | suspense | religion | history | mystery | ebooks | romance | historical-fiction | thriller,7077,https://images.gr-assets.com/books/1355074644m/15096257.jpg,2012,3.75
Robert Harling,Steel Magnolias (DPS Acting Edition),fiction | classics | chick-lit | romance | historical-fiction | humor,7078,http://books.google.com/books/content?id=-7ZjzyeEJOYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1988,4.24
"David Axton, Dean Koontz",Icebound,fiction | horror | suspense | mystery | ebooks | fantasy | crime | science-fiction | thriller,7080,http://books.google.com/books/content?id=jGYQyJMsN5IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.73
"Caralyn Buehner, Mark Buehner",Snowmen at Night,poetry | fiction | children | fantasy | humor,7083,http://books.google.com/books/content?id=RThaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.23
Alessandra Torre,"Hollywood Dirt (Hollywood Dirt, #1)",fiction | erotica | ebooks | contemporary | chick-lit | romance | humor,7084,https://images.gr-assets.com/books/1439214601m/25802884.jpg,2017,4.12
Matthew Quick,The Good Luck of Right Now,fiction | young-adult | religion | ebooks | contemporary | romance | humor,7087,https://images.gr-assets.com/books/1370898422m/18054175.jpg,2014,3.61
Alexander McCall Smith,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",fiction | mystery | ebooks | contemporary | chick-lit | crime | humor,7088,http://books.google.com/books/content?id=mrsvngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,4.09
Alexander McCall Smith,The Other Typist,fiction | mystery | ebooks | contemporary | chick-lit | crime | humor,7096,https://images.gr-assets.com/books/1385399311m/17329041.jpg,2014,3.55
Philippa Gregory,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",fiction | religion | history | ebooks | romance | historical-fiction | biography,7107,https://images.gr-assets.com/books/1433348581m/25106926.jpg,2015,3.89
"Henning Mankell, Laurie Thompson","The Man Who Smiled (Kurt Wallander, #4)",fiction | suspense | mystery | ebooks | crime | thriller,7109,http://books.google.com/books/content?id=d15uJmDlHNgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.93
Ai Yazawa,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",fiction | comics | young-adult | lgbt | contemporary | manga | romance | graphic-novels | humor,7110,http://books.google.com/books/content?id=s5QMgY3kPX0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.11
Geoff Colvin,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,philosophy | science | nonfiction | music | ebooks | business | psychology | sports,7111,http://books.google.com/books/content?id=PQrtV67iqgEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,3.96
"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",The Complete Phantom of the Opera,fiction | horror | history | music | nonfiction | mystery | art | classics | fantasy | romance | historical-fiction,7115,http://books.google.com/books/content?id=ZNSgIAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1991,4.29
Tami Hoag,"Guilty as Sin  (Deer Lake, #2)",fiction | suspense | mystery | thriller | contemporary | romance | crime,7126,https://images.gr-assets.com/books/1340516937m/84844.jpg,1997,4.1
Martin Sixsmith,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",fiction | lgbt | memoir | history | nonfiction | religion | mystery | ebooks | contemporary | historical-fiction | biography,7129,https://images.gr-assets.com/books/1338612242m/6791212.jpg,2009,3.65
Tony Parsons,"Man and Boy (Harry Silver, #1)",fiction | ebooks | contemporary | chick-lit | romance | humor | thriller,7137,http://books.google.com/books/content?id=pM0UuyMT0sUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2002,3.55
Miranda Beverly-Whittemore,Bittersweet,fiction | young-adult | suspense | mystery | ebooks | contemporary | romance | chick-lit | crime | thriller,7141,https://images.gr-assets.com/books/1404476771m/18339743.jpg,2014,3.44
David A. Vise,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",fiction | science | history | nonfiction | business | biography,7146,https://images.gr-assets.com/books/1320394284m/164323.jpg,2006,3.81
Joe Haldeman,"Forever Peace (The Forever War, #2)",fiction | science | ebooks | fantasy | science-fiction,7149,https://images.gr-assets.com/books/1267317517m/21618.jpg,1998,3.73
Gerald N. Lund,"Pillar of Light (The Work and the Glory, #1)",spirituality | christian | fiction | young-adult | religion | history | romance | historical-fiction,7152,https://images.gr-assets.com/books/1416338631m/625554.jpg,2004,4.28
Steven  Rowley,Lily and the Octopus,fiction | lgbt | memoir | ebooks | contemporary | fantasy | humor,7154,https://images.gr-assets.com/books/1499086357m/27276262.jpg,2016,3.74
Louise Doughty,Apple Tree Yard,fiction | suspense | mystery | ebooks | contemporary | romance | crime | thriller,7161,https://images.gr-assets.com/books/1371030400m/17452179.jpg,2013,3.71
Stephanie Evanovich,Big Girl Panties,fiction | ebooks | contemporary | chick-lit | romance | humor | sports,7166,https://images.gr-assets.com/books/1385963958m/18090061.jpg,2014,3.44
John Sandford,"Gathering Prey (Lucas Davenport, #25)",fiction | suspense | mystery | ebooks | contemporary | crime | thriller,7177,https://images.gr-assets.com/books/1417985559m/23281640.jpg,2015,4.18
"Arnaldur Indriðason, Bernard Scudder","Jar City (Inspector Erlendur, #3)",fiction | suspense | mystery | ebooks | contemporary | crime | thriller,7179,https://images.gr-assets.com/books/1316129835m/280366.jpg,2005,3.8
Jeffery Deaver,"The Vanished Man (Lincoln Rhyme, #5)",fiction | suspense | mystery | ebooks | crime | thriller,7180,https://images.gr-assets.com/books/1257881028m/28568.jpg,2004,4.08
Lucy Knisley,Relish: My Life in the Kitchen,fiction | cookbooks | comics | young-adult | memoir | nonfiction | art | contemporary | graphic-novels | humor | travel | biography,7189,https://images.gr-assets.com/books/1345686126m/15786110.jpg,2013,3.89
Sara Shepard,"Ruthless (Pretty Little Liars, #10)",fiction | young-adult | suspense | lgbt | mystery | ebooks | contemporary | romance | chick-lit | crime | thriller,7192,https://images.gr-assets.com/books/1314802629m/10429037.jpg,2011,3.93
Beatriz Williams,The Secret Life of Violet Grant,fiction | suspense | history | mystery | contemporary | chick-lit | romance | historical-fiction | thriller,7193,https://images.gr-assets.com/books/1393212446m/18667976.jpg,2014,3.97
Shayla Black,"Wicked Ties (Wicked Lovers, #1)",fiction | suspense | erotica | mystery | ebooks | contemporary | romance,7194,http://books.google.com/books/content?id=sdVnWD7oe00C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.97
Jenny Nimmo,"Charlie Bone and the Beast (The Children of the Red King, #6)",fiction | young-adult | children | mystery | paranormal | fantasy,7195,https://images.gr-assets.com/books/1290344896m/47878.jpg,2007,3.93
Jenny Nimmo,The Places in Between,fiction | young-adult | children | mystery | paranormal | fantasy,7205,http://books.google.com/books/content?id=rugBj-44sRwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.88
Nora Roberts,"Stars of Fortune (The Guardians Trilogy, #1)",fiction | suspense | mystery | ebooks | contemporary | fantasy | chick-lit | paranormal | romance,7206,https://images.gr-assets.com/books/1458079016m/24611454.jpg,2015,4.0
Guy de Maupassant,The Necklace and Other Short Stories,fiction | young-adult | horror | classics | historical-fiction,7210,https://images.gr-assets.com/books/1327649717m/77995.jpg,1992,3.94
John Sandford,"Shadow Prey (Lucas Davenport, #2)",fiction | suspense | mystery | ebooks | crime | thriller,7213,http://books.google.com/books/content?id=0Xt2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2019,3.99
Sharon Guskin,The Forgetting Time,fiction | suspense | mystery | ebooks | contemporary | fantasy | paranormal | science-fiction | thriller,7215,https://images.gr-assets.com/books/1442527065m/25527908.jpg,2016,3.79
Sharon Guskin,Dear Zoo: A Lift-the-Flap Book,fiction | suspense | mystery | ebooks | contemporary | fantasy | paranormal | science-fiction | thriller,7216,https://images.gr-assets.com/books/1391337388m/809849.jpg,2007,4.25
Dean Koontz,What the Night Knows,fiction | horror | suspense | mystery | ebooks | fantasy | paranormal | crime | thriller,7223,https://images.gr-assets.com/books/1308459193m/7830126.jpg,2010,3.74
Anthony Ryan,"Queen of Fire (Raven's Shadow, #3)",ebooks | fantasy | fiction,7225,https://images.gr-assets.com/books/1417350958m/18405221.jpg,2015,3.64
Vaddey Ratner,In the Shadow of the Banyan,fiction | memoir | history | nonfiction | ebooks | contemporary | historical-fiction | travel | biography,7228,https://images.gr-assets.com/books/1346714710m/13057939.jpg,2012,4.04
Vaddey Ratner,Influx,fiction | memoir | history | nonfiction | ebooks | contemporary | historical-fiction | travel | biography,7237,https://images.gr-assets.com/books/1374634071m/18114057.jpg,2014,3.91
Katharine Graham,Personal History,fiction | memoir | history | nonfiction | business | biography,7239,https://images.gr-assets.com/books/1320504681m/95420.jpg,1998,4.13
Robin Hobb,"Blood of Dragons (Rain Wild Chronicles, #4)",fiction | lgbt | ebooks | fantasy | romance | science-fiction,7244,https://images.gr-assets.com/books/1341265576m/13109291.jpg,2013,4.12
Rolf Potts,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,philosophy | spirituality | fiction | memoir | nonfiction | ebooks | business | psychology | travel | biography,7249,https://images.gr-assets.com/books/1320532720m/100247.jpg,2003,3.92
Laurell K. Hamilton,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",fiction | horror | suspense | erotica | mystery | ebooks | contemporary | fantasy | paranormal | crime | romance | science-fiction,7250,https://images.gr-assets.com/books/1328767132m/12383252.jpg,2012,3.79
Chuck Klosterman,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,fiction | memoir | history | music | nonfiction | contemporary | humor | biography,7257,http://books.google.com/books/content?id=AhhOOYzmcPsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.8
"Nujood Ali, Delphine Minoui, Linda Coverdale","I Am Nujood, Age 10 and Divorced",young-adult | memoir | religion | history | nonfiction | ebooks | contemporary | biography,7259,https://images.gr-assets.com/books/1320467214m/6818019.jpg,2010,3.79
"Nujood Ali, Delphine Minoui, Linda Coverdale",To Rise Again at a Decent Hour,young-adult | memoir | religion | history | nonfiction | ebooks | contemporary | biography,7261,https://images.gr-assets.com/books/1391305201m/18453074.jpg,2014,3.08
David Auburn,Proof,fiction | science | mystery | classics | contemporary | psychology,7262,https://images.gr-assets.com/books/1417605435m/150720.jpg,2001,4.01
"Dan Jurgens, Jerry Ordway, Dennis Janke, Denis Rodier, Louise Simonson, Karl Kesel, Roger Stern, Gerard Jones, Jon Bogdanove, Norm Rapmund, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, M.D. Bright",The Death of Superman,fiction | comics | classics | ebooks | fantasy | graphic-novels | science-fiction,7270,https://images.gr-assets.com/books/1383536130m/154795.jpg,1993,3.89
Sonali Deraniyagala,Wave,fiction | memoir | history | nonfiction | ebooks | contemporary | biography,7273,https://images.gr-assets.com/books/1362126716m/15771862.jpg,2013,3.7
Oliver Sacks,Hallucinations,philosophy | fiction | science | memoir | history | nonfiction | ebooks | psychology | biography,7279,https://images.gr-assets.com/books/1440360108m/13330771.jpg,2012,3.85
Oliver Sacks,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",philosophy | fiction | science | memoir | history | nonfiction | ebooks | psychology | biography,7287,https://images.gr-assets.com/books/1340227366m/269746.jpg,2002,3.85
Michael Moore,"Dude, Where's My Country?",science | history | nonfiction | ebooks | humor,7292,http://books.google.com/books/content?id=xGKfPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.4
Meg Cabot,"Ready or Not (All-American Girl, #2)",fiction | young-adult | contemporary | chick-lit | romance | humor,7295,https://images.gr-assets.com/books/1327951939m/19452.jpg,2005,3.4
"George R.R. Martin, Elio M. García Jr., Linda Antonsson",The World of Ice and Fire: The Untold History of Westeros and the Game of Thrones,fiction | history | art | ebooks | fantasy | historical-fiction,7300,https://images.gr-assets.com/books/1400360220m/17345242.jpg,2014,4.25
Ilona Andrews,"Gunmetal Magic (Kate Daniels, #5.5)",fiction | mystery | ebooks | fantasy | paranormal | romance | humor,7319,https://images.gr-assets.com/books/1331230049m/12288282.jpg,2012,4.28
Joe Abercrombie,"Half a War (Shattered Sea, #3)",fiction | young-adult | ebooks | fantasy | romance | science-fiction,7320,https://images.gr-assets.com/books/1429885218m/22381326.jpg,2015,4.01
Bruce Degen,Jamberry,poetry | fiction | children | classics | fantasy | humor,7323,https://images.gr-assets.com/books/1393791849m/886512.jpg,1995,4.17
Marian Potter,The Little Red Caboose (Little Golden Book),classics | fiction | fantasy | children,7330,https://images.gr-assets.com/books/1364853044m/894072.jpg,2000,4.21
Jen Lancaster,Pretty in Plaid,fiction | memoir | nonfiction | ebooks | chick-lit | humor | biography,7331,https://images.gr-assets.com/books/1484147603m/5093760.jpg,2009,3.88
John Steptoe,Mufaro's Beautiful Daughters: An African Tale,fiction | young-adult | children | classics | fantasy,7335,http://books.google.com/books/content?id=or_hv80Tcn0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1987,4.32
Molly Wizenberg,A Homemade Life: Stories and Recipes from My Kitchen Table,fiction | cookbooks | memoir | nonfiction | ebooks | travel | biography,7339,http://books.google.com/books/content?id=B43BAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2009,3.94
Martin E.P. Seligman,Learned Optimism: How to Change Your Mind and Your Life,philosophy | science | nonfiction | ebooks | business | psychology,7341,http://books.google.com/books/content?id=JYxIDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.98
"John Lawrence Peterson, Roberta Carter Clark",The Littles,fiction | young-adult | children | classics | fantasy,7343,https://images.gr-assets.com/books/1360058166m/563887.jpg,1967,3.98
William Gibson,The Peripheral,fiction | mystery | ebooks | fantasy | crime | science-fiction | thriller,7365,https://images.gr-assets.com/books/1402651292m/20821159.jpg,2014,3.94
Alice Munro,Too Much Happiness,classics | contemporary | fiction | ebooks,7366,https://images.gr-assets.com/books/1320459874m/6464937.jpg,2010,3.82
Jonathan Kellerman,"Deception (Alex Delaware, #25)",fiction | suspense | mystery | ebooks | crime | psychology | thriller,7371,http://books.google.com/books/content?id=4oSEcKVJy7gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2010,3.96
Michael Moore,Stupid White Men,fiction | history | nonfiction | contemporary | humor | biography,7372,http://books.google.com/books/content?id=9YmI3OOxQHMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.3
Beth Harbison,"Secrets of a Shoe Addict (Shoe Addict, #2)",fiction | mystery | contemporary | chick-lit | romance | humor,7388,http://books.google.com/books/content?id=Xgr1zAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2008,3.73
"Peggy Parish, Wallace Tripp","Come Back, Amelia Bedelia",fiction | young-adult | children | classics | humor,7395,http://books.google.com/books/content?id=DhpDHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.25
Anna Maxted,Getting Over It,fiction | ebooks | contemporary | chick-lit | romance | humor,7399,http://books.google.com/books/content?id=Q9rYHwjG-ukC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.53
"Timothy J. Keller, Kathy  Keller",The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,spirituality | christian | religion | nonfiction | romance | psychology,7404,http://books.google.com/books/content?id=dQPutgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2011,4.43
V.C. Andrews,"Dark Angel (Casteel, #2)",fiction | young-adult | horror | suspense | mystery | ebooks | contemporary | chick-lit | romance | thriller,7410,https://images.gr-assets.com/books/1322289444m/397466.jpg,1990,3.96
"Giles Andreae, Guy Parker-Rees",Giraffes Can't Dance,poetry | fiction | children | music | fantasy | humor,7417,https://images.gr-assets.com/books/1306505271m/765148.jpg,2001,4.28
"Mia Ikumi, Reiko Yoshida",The Miseducation of Cameron Post,fiction | comics | young-adult | fantasy | manga | romance | graphic-novels | science-fiction | humor,7421,https://images.gr-assets.com/books/1309190566m/11595276.jpg,2013,3.99
"Mia Ikumi, Reiko Yoshida",A Mother's Reckoning: Living in the Aftermath of Tragedy,fiction | comics | young-adult | fantasy | manga | romance | graphic-novels | science-fiction | humor,7425,https://images.gr-assets.com/books/1453261078m/25937671.jpg,2016,4.13
Carl Hiaasen,"Skin Tight (Mick Stranahan, #1)",fiction | suspense | mystery | contemporary | crime | humor | thriller,7426,http://books.google.com/books/content?id=mxFnPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.96
Barbara Claypole White,The Perfect Son,fiction | ebooks | contemporary | chick-lit | thriller,7432,https://images.gr-assets.com/books/1429633273m/25228579.jpg,2015,3.97
Kody Keplinger,A Midsummer's Nightmare,fiction | young-adult | ebooks | contemporary | chick-lit | romance | humor,7437,https://images.gr-assets.com/books/1327469139m/12813860.jpg,2012,3.83
Kristen Ashley,"Fire Inside (Chaos, #2)",fiction | suspense | erotica | ebooks | contemporary | chick-lit | romance,7445,https://images.gr-assets.com/books/1419970980m/17257990.jpg,2015,4.33
Brad Thor,"Blowback (Scot Harvath, #4)",fiction | suspense | mystery | ebooks | crime | thriller,7456,http://books.google.com/books/content?id=iUbns1P12BAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,4.17
Amanda Hocking,"Flutter (My Blood Approves, #3)",fiction | young-adult | horror | ebooks | paranormal | fantasy | romance,7460,https://images.gr-assets.com/books/1282496658m/8349348.jpg,2010,3.97
"Jim Butcher, Mark Powers, Ardian Syaf","The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",fiction | comics | horror | mystery | ebooks | contemporary | fantasy | paranormal | crime | graphic-novels | science-fiction | humor,7470,http://books.google.com/books/content?id=e2Q47xmU_zAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2009,4.36
Debbie Macomber,"204 Rosewood Lane (Cedar Cove, #2)",christian | fiction | ebooks | contemporary | chick-lit | romance,7473,http://books.google.com/books/content?id=4mN1AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.15
Anne Lamott,Help Thanks Wow: The Three Essential Prayers,philosophy | christian | spirituality | memoir | religion | nonfiction | ebooks | humor,7478,https://images.gr-assets.com/books/1348147479m/15737147.jpg,2012,3.97
Steven Pinker,The Better Angels of Our Nature: Why Violence Has Declined,philosophy | science | religion | history | nonfiction | ebooks | crime | psychology,7480,https://images.gr-assets.com/books/1311281857m/11107244.jpg,2011,4.19
M.O. Walsh,My Sunshine Away,fiction | young-adult | suspense | mystery | ebooks | contemporary | crime | historical-fiction | thriller,7482,https://images.gr-assets.com/books/1412528921m/22367526.jpg,2015,3.6
Dee Henderson,The Truth Seeker (O'Malley #3),christian | fiction | young-adult | suspense | mystery | contemporary | romance | chick-lit | crime | thriller,7483,https://images.gr-assets.com/books/1406514043m/370057.jpg,2005,4.39
"Alexander McCall Smith, Iain McIntosh","44 Scotland Street (44 Scotland Street, #1)",fiction | mystery | ebooks | contemporary | chick-lit | humor,7491,https://images.gr-assets.com/books/1298439814m/97875.jpg,2005,3.61
"Neil Gaiman, Mark Buckingham",Odd and the Frost Giants,fiction | young-adult | children | ebooks | fantasy | graphic-novels | historical-fiction,7493,https://images.gr-assets.com/books/1323790894m/2108198.jpg,2008,3.95
Susan Coolidge,"What Katy Did (Carr Family, #1)",fiction | young-adult | children | history | classics | ebooks | historical-fiction,7503,https://images.gr-assets.com/books/1327538133m/730501.jpg,1999,3.89
Kim Stanley Robinson,Aurora,fiction | science | ebooks | fantasy | science-fiction,7511,https://images.gr-assets.com/books/1436300570m/23197269.jpg,2015,3.73
Alice Waters,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",nonfiction | memoir | cookbooks,7518,https://images.gr-assets.com/books/1320458644m/688663.jpg,2007,4.11
"Marv Wolfman, George Pérez, Dick Giordano, Jerry Ordway",Crisis on Infinite Earths,fiction | comics | young-adult | classics | fantasy | graphic-novels | science-fiction,7521,https://images.gr-assets.com/books/1327906696m/194479.jpg,1998,4.01
John Hodgman,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,fiction | memoir | history | nonfiction | humor,7522,http://books.google.com/books/content?id=QOi9DwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.81
"Jo Nesbø, Neil Smith","Blood on Snow (Blood on Snow, #1)",fiction | suspense | mystery | ebooks | contemporary | crime | thriller,7527,https://images.gr-assets.com/books/1422370944m/23602504.jpg,2015,3.5
